date,day,cases,province_state,country,lat,long
2020-04-15,84,76389,,Iran,32.0,53.0
2020-04-15,84,1415,,Iraq,33.0,44.0
2020-04-15,84,12547,,Ireland,53.1424,-7.6921
2020-04-15,84,12501,,Israel,31.0,35.0
2020-04-15,84,165155,,Italy,43.0,12.0
2020-04-15,84,125,,Jamaica,18.1096,-77.2975
2020-04-15,84,8100,,Japan,36.0,138.0
2020-04-15,84,401,,Jordan,31.24,36.51
2020-04-15,84,1295,,Kazakhstan,48.0196,66.9237
2020-04-15,84,225,,Kenya,-0.0236,37.9062
2020-04-15,84,10591,,"Korea, South",36.0,128.0
2020-04-15,84,1405,,Kuwait,29.5,47.75
2020-04-15,84,449,,Kyrgyzstan,41.2044,74.7661
2020-04-15,84,666,,Latvia,56.8796,24.6032
2020-04-15,84,658,,Lebanon,33.8547,35.8623
2020-04-15,84,59,,Liberia,6.4281,-9.4295
2020-04-15,84,79,,Liechtenstein,47.14,9.55
2020-04-15,84,1091,,Lithuania,55.1694,23.8813
2020-04-15,84,3373,,Luxembourg,49.8153,6.1296
2020-04-15,84,110,,Madagascar,-18.7669,46.8691
2020-04-15,84,5072,,Malaysia,2.5,112.5
2020-04-15,84,22,,Maldives,3.2028,73.2207
2020-04-15,84,399,,Malta,35.9375,14.3754
2020-04-15,84,7,,Mauritania,21.0079,10.9408
2020-04-15,84,324,,Mauritius,-20.2,57.5
2020-04-15,84,5847,,Mexico,23.6345,-102.5528
2020-04-15,84,2049,,Moldova,47.4116,28.3699
2020-04-15,84,93,,Monaco,43.7333,7.4167
2020-04-15,84,30,,Mongolia,46.8625,103.8467
2020-04-15,84,288,,Montenegro,42.5,19.3
2020-04-15,84,2024,,Morocco,31.7917,-7.0926
2020-04-15,84,16,,Namibia,-22.9576,18.4904
2020-04-15,84,16,,Nepal,28.1667,84.25
2020-04-15,84,93,Aruba,Netherlands,12.5186,-70.0358
2020-04-15,84,14,Curacao,Netherlands,12.1696,-68.99
2020-04-15,84,53,Sint Maarten,Netherlands,18.0425,-63.0548
2020-04-15,84,28153,,Netherlands,52.1326,5.2913
2020-04-15,84,1386,,New Zealand,-40.9006,174.886
2020-04-15,84,9,,Nicaragua,12.8654,-85.2072
2020-04-15,84,584,,Niger,17.6078,8.0817
2020-04-15,84,407,,Nigeria,9.082,8.6753
2020-04-15,84,974,,North Macedonia,41.6086,21.7453
2020-04-15,84,6740,,Norway,60.472,8.4689
2020-04-15,84,910,,Oman,21.0,57.0
2020-04-15,84,6383,,Pakistan,30.3753,69.3451
2020-04-15,84,3574,,Panama,8.538,-80.7821
2020-04-15,84,2,,Papua New Guinea,-6.315,143.9555
2020-04-15,84,161,,Paraguay,-23.4425,-58.4438
2020-04-15,84,11475,,Peru,-9.19,-75.0152
2020-04-15,84,5453,,Philippines,13.0,122.0
2020-04-15,84,7582,,Poland,51.9194,19.1451
2020-04-15,84,18091,,Portugal,39.3999,-8.2245
2020-04-15,84,3711,,Qatar,25.3548,51.1839
2020-04-15,84,7216,,Romania,45.9432,24.9668
2020-04-15,84,24490,,Russia,60.0,90.0
2020-04-15,84,136,,Rwanda,-1.9403,29.8739
2020-04-15,84,15,,Saint Lucia,13.9094,-60.9789
2020-04-15,84,12,,Saint Vincent and the Grenadines,12.9843,-61.2872
2020-04-15,84,372,,San Marino,43.9424,12.4578
2020-04-15,84,5862,,Saudi Arabia,24.0,45.0
2020-04-15,84,314,,Senegal,14.4974,-14.4524
2020-04-15,84,4873,,Serbia,44.0165,21.0059
2020-04-15,84,11,,Seychelles,-4.6796,55.492
2020-04-15,84,3699,,Singapore,1.2833,103.8333
2020-04-15,84,863,,Slovakia,48.669,19.699
2020-04-15,84,1248,,Slovenia,46.1512,14.9955
2020-04-15,84,80,,Somalia,5.1521,46.1996
2020-04-15,84,2506,,South Africa,-30.5595,22.9375
2020-04-15,84,177644,,Spain,40.0,-4.0
2020-04-15,84,238,,Sri Lanka,7.0,81.0
2020-04-15,84,32,,Sudan,12.8628,30.2176
2020-04-15,84,10,,Suriname,3.9193,-56.0278
2020-04-15,84,11927,,Sweden,63.0,16.0
2020-04-15,84,26336,,Switzerland,46.8182,8.2275
2020-04-15,84,395,,Taiwan*,23.7,121.0
2020-04-15,84,88,,Tanzania,-6.369,34.8888
2020-04-15,84,2643,,Thailand,15.0,101.0
2020-04-15,84,81,,Togo,8.6195,0.8248
2020-04-15,84,114,,Trinidad and Tobago,10.6918,-61.2225
2020-04-15,84,780,,Tunisia,34.0,9.0
2020-04-15,84,69392,,Turkey,38.9637,35.2433
2020-04-15,84,55,,Uganda,1.0,32.0
2020-04-15,84,3764,,Ukraine,48.3794,31.1656
2020-04-15,84,5365,,United Arab Emirates,24.0,54.0
2020-04-15,84,81,Bermuda,United Kingdom,32.3078,-64.7505
2020-04-15,84,54,Cayman Islands,United Kingdom,19.3133,-81.2546
2020-04-15,84,447,Channel Islands,United Kingdom,49.3723,-2.3644
2020-04-15,84,131,Gibraltar,United Kingdom,36.1408,-5.3536
2020-04-15,84,256,Isle of Man,United Kingdom,54.2361,-4.5481
2020-04-15,84,11,Montserrat,United Kingdom,16.7425,-62.1874
2020-04-15,84,98476,,United Kingdom,55.3781,-3.4360000000000004
2020-04-15,84,492,,Uruguay,-32.5228,-55.7658
2020-04-15,84,636350,,US,37.0902,-95.7129
2020-04-15,84,1302,,Uzbekistan,41.3775,64.5853
2020-04-15,84,197,,Venezuela,6.4238,-66.5897
2020-04-15,84,267,,Vietnam,16.0,108.0
2020-04-15,84,48,,Zambia,-15.4167,28.2833
2020-04-15,84,23,,Zimbabwe,-20.0,30.0
2020-04-15,84,0,Diamond Princess,Canada,0.0,0.0
2020-04-15,84,16,,Dominica,15.415,-61.371
2020-04-15,84,14,,Grenada,12.1165,-61.679
2020-04-15,84,29,,Mozambique,-18.665695,35.529562
2020-04-15,84,33,,Syria,34.802075,38.99681500000001
2020-04-15,84,8,,Timor-Leste,-8.874217,125.727539
2020-04-15,84,18,,Belize,13.1939,-59.5432
2020-04-15,84,0,Recovered,Canada,0.0,0.0
2020-04-15,84,19,,Laos,19.85627,102.495496
2020-04-15,84,48,,Libya,26.3351,17.228331
2020-04-15,84,374,,West Bank and Gaza,31.9522,35.2332
2020-04-15,84,43,,Guinea-Bissau,11.8037,-15.1804
2020-04-15,84,148,,Mali,17.570692,-3.996166000000001
2020-04-15,84,14,,Saint Kitts and Nevis,17.357822,-62.782998
2020-04-15,84,5,Northwest Territories,Canada,64.8255,-124.8457
2020-04-15,84,8,Yukon,Canada,64.2823,-135.0
2020-04-15,84,387,,Kosovo,42.602636,20.902977
2020-04-15,84,74,,Burma,21.9162,95.956
2020-04-15,84,3,Anguilla,United Kingdom,18.2206,-63.0686
2020-04-15,84,3,British Virgin Islands,United Kingdom,18.4207,-64.64
2020-04-15,84,10,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979
2020-04-15,84,9,,MS Zaandam,0.0,0.0
2020-04-15,84,13,,Botswana,-22.3285,24.6849
2020-04-15,84,5,,Burundi,-3.3731,29.9189
2020-04-15,84,13,,Sierra Leone,8.460555000000001,-11.779889
2020-04-15,84,3,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
2020-04-15,84,16,,Malawi,-13.254307999999998,34.301525
2020-04-15,84,11,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
2020-04-15,84,1,Saint Pierre and Miquelon,France,46.8852,-56.3159
2020-04-15,84,4,,South Sudan,6.877000000000002,31.307
2020-04-15,84,6,,Western Sahara,24.2155,-12.8858
2020-04-15,84,4,,Sao Tome and Principe,0.18636,6.613081
2020-04-15,84,1,,Yemen,15.552727,48.516388
2020-04-15,84,0,,Comoros,-11.6455,43.3333
2020-04-15,84,0,,Tajikistan,38.861034000000004,71.276093
2020-04-16,85,840,,Afghanistan,33.0,65.0
2020-04-16,85,518,,Albania,41.1533,20.1683
2020-04-16,85,2268,,Algeria,28.0339,1.6596
2020-04-16,85,673,,Andorra,42.5063,1.5218
2020-04-16,85,19,,Angola,-11.2027,17.8739
2020-04-16,85,23,,Antigua and Barbuda,17.0608,-61.7964
2020-04-16,85,2571,,Argentina,-38.4161,-63.6167
2020-04-16,85,1159,,Armenia,40.0691,45.0382
2020-04-16,85,103,Australian Capital Territory,Australia,-35.4735,149.0124
2020-04-16,85,2897,New South Wales,Australia,-33.8688,151.2093
2020-04-16,85,28,Northern Territory,Australia,-12.4634,130.8456
2020-04-16,85,1001,Queensland,Australia,-28.0167,153.4
2020-04-16,85,433,South Australia,Australia,-34.9285,138.6007
2020-04-16,85,169,Tasmania,Australia,-41.4545,145.9707
2020-04-16,85,1299,Victoria,Australia,-37.8136,144.9631
2020-04-16,85,532,Western Australia,Australia,-31.9505,115.8605
2020-04-16,85,14476,,Austria,47.5162,14.5501
2020-04-16,85,1283,,Azerbaijan,40.1431,47.5769
2020-04-16,85,53,,Bahamas,25.0343,-77.3963
2020-04-16,85,1700,,Bahrain,26.0275,50.55
2020-04-16,85,1572,,Bangladesh,23.685,90.3563
2020-04-16,85,75,,Barbados,13.1939,-59.5432
2020-04-16,85,4204,,Belarus,53.7098,27.9534
2020-04-16,85,34809,,Belgium,50.8333,4.0
2020-04-16,85,35,,Benin,9.3077,2.3158
2020-04-16,85,5,,Bhutan,27.5142,90.4336
2020-04-16,85,441,,Bolivia,-16.2902,-63.5887
2020-04-16,85,1167,,Bosnia and Herzegovina,43.9159,17.6791
2020-04-16,85,30425,,Brazil,-14.235,-51.9253
2020-04-16,85,136,,Brunei,4.5353,114.7277
2020-04-16,85,800,,Bulgaria,42.7339,25.4858
2020-04-16,85,546,,Burkina Faso,12.2383,-1.5616
2020-04-16,85,56,,Cabo Verde,16.5388,-23.0418
2020-04-16,85,122,,Cambodia,11.55,104.9167
2020-04-16,85,996,,Cameroon,3.848,11.5021
2020-04-16,85,1996,Alberta,Canada,53.9333,-116.5765
2020-04-16,85,1561,British Columbia,Canada,49.2827,-123.1207
2020-04-16,85,13,Grand Princess,Canada,37.6489,-122.6655
2020-04-16,85,250,Manitoba,Canada,53.7609,-98.8139
2020-04-16,85,117,New Brunswick,Canada,46.5653,-66.4619
2020-04-16,85,252,Newfoundland and Labrador,Canada,53.1355,-57.6604
2020-04-16,85,579,Nova Scotia,Canada,44.682,-63.7443
2020-04-16,85,9840,Ontario,Canada,51.2538,-85.3232
2020-04-16,85,26,Prince Edward Island,Canada,46.5107,-63.4168
2020-04-16,85,15857,Quebec,Canada,52.9399,-73.5491
2020-04-16,85,305,Saskatchewan,Canada,52.9399,-106.4509
2020-04-16,85,12,,Central African Republic,6.6111,20.9394
2020-04-16,85,27,,Chad,15.4542,18.7322
2020-04-16,85,8807,,Chile,-35.6751,-71.543
2020-04-16,85,991,Anhui,China,31.8257,117.2264
2020-04-16,85,593,Beijing,China,40.1824,116.4142
2020-04-16,85,579,Chongqing,China,30.0572,107.874
2020-04-16,85,353,Fujian,China,26.0789,117.9874
2020-04-16,85,139,Gansu,China,37.8099,101.0583
2020-04-16,85,1571,Guangdong,China,23.3417,113.4244
2020-04-16,85,254,Guangxi,China,23.8298,108.7881
2020-04-16,85,146,Guizhou,China,26.8154,106.8748
2020-04-16,85,168,Hainan,China,19.1959,109.7453
2020-04-16,85,328,Hebei,China,39.549,116.1306
2020-04-16,85,861,Heilongjiang,China,47.862,127.7615
2020-04-16,85,1276,Henan,China,33.882,113.614
2020-04-16,85,1017,Hong Kong,China,22.3,114.2
2020-04-16,85,67803,Hubei,China,30.9756,112.2707
2020-04-16,85,1019,Hunan,China,27.6104,111.7088
2020-04-16,85,193,Inner Mongolia,China,44.0935,113.9448
2020-04-16,85,653,Jiangsu,China,32.9711,119.455
2020-04-16,85,937,Jiangxi,China,27.614,115.7221
2020-04-16,85,102,Jilin,China,43.6661,126.1923
2020-04-16,85,145,Liaoning,China,41.2956,122.6085
2020-04-16,85,45,Macau,China,22.1667,113.55
2020-04-16,85,75,Ningxia,China,37.2692,106.1655
2020-04-16,85,18,Qinghai,China,35.7452,95.9956
2020-04-16,85,256,Shaanxi,China,35.1917,108.8701
2020-04-16,85,784,Shandong,China,36.3427,118.1498
2020-04-16,85,628,Shanghai,China,31.202,121.4491
2020-04-16,85,194,Shanxi,China,37.5777,112.2922
2020-04-16,85,560,Sichuan,China,30.6171,102.7103
2020-04-16,85,186,Tianjin,China,39.3054,117.323
2020-04-16,85,1,Tibet,China,31.6927,88.0924
2020-04-16,85,76,Xinjiang,China,41.1129,85.2401
2020-04-16,85,184,Yunnan,China,24.974,101.487
2020-04-16,85,1268,Zhejiang,China,29.1832,120.0934
2020-04-16,85,3233,,Colombia,4.5709,-74.2973
2020-04-16,85,117,,Congo (Brazzaville),-4.0383,21.7587
2020-04-16,85,267,,Congo (Kinshasa),-4.0383,21.7587
2020-04-16,85,642,,Costa Rica,9.7489,-83.7534
2020-04-16,85,654,,Cote d'Ivoire,7.54,-5.5471
2020-04-16,85,1791,,Croatia,45.1,15.2
2020-04-16,85,712,,Diamond Princess,0.0,0.0
2020-04-16,85,862,,Cuba,22.0,-80.0
2020-04-16,85,735,,Cyprus,35.1264,33.4299
2020-04-16,85,6433,,Czechia,49.8175,15.473
2020-04-16,85,184,Faroe Islands,Denmark,61.8926,-6.9118
2020-04-16,85,11,Greenland,Denmark,71.7069,-42.6043
2020-04-16,85,6879,,Denmark,56.2639,9.5018
2020-04-16,85,591,,Djibouti,11.8251,42.5903
2020-04-16,85,3755,,Dominican Republic,18.7357,-70.1627
2020-04-16,85,8225,,Ecuador,-1.8312,-78.1834
2020-04-16,85,2673,,Egypt,26.0,30.0
2020-04-16,85,164,,El Salvador,13.7942,-88.8965
2020-04-16,85,51,,Equatorial Guinea,1.5,10.0
2020-04-16,85,35,,Eritrea,15.1794,39.7823
2020-04-16,85,1434,,Estonia,58.5953,25.0136
2020-04-16,85,16,,Eswatini,-26.5225,31.4659
2020-04-16,85,92,,Ethiopia,9.145,40.4897
2020-04-16,85,17,,Fiji,-17.7134,178.065
2020-04-16,85,3369,,Finland,64.0,26.0
2020-04-16,85,86,French Guiana,France,3.9339,-53.1258
2020-04-16,85,55,French Polynesia,France,-17.6797,149.4068
2020-04-16,85,145,Guadeloupe,France,16.25,-61.5833
2020-04-16,85,233,Mayotte,France,-12.8275,45.1662
2020-04-16,85,18,New Caledonia,France,-20.9043,165.618
2020-04-16,85,394,Reunion,France,-21.1351,55.2471
2020-04-16,85,6,Saint Barthelemy,France,17.9,-62.8333
2020-04-16,85,35,St Martin,France,18.0708,-63.0501
2020-04-16,85,158,Martinique,France,14.6415,-61.0242
2020-04-16,85,144944,,France,46.2276,2.2137
2020-04-16,85,80,,Gabon,-0.8037,11.6094
2020-04-16,85,9,,Gambia,13.4432,-15.3101
2020-04-16,85,348,,Georgia,42.3154,43.3569
2020-04-16,85,137698,,Germany,51.0,9.0
2020-04-16,85,641,,Ghana,7.9465,-1.0232
2020-04-16,85,2207,,Greece,39.0742,21.8243
2020-04-16,85,196,,Guatemala,15.7835,-90.2308
2020-04-16,85,438,,Guinea,9.9456,-9.6966
2020-04-16,85,55,,Guyana,5.0,-58.75
2020-04-16,85,41,,Haiti,18.9712,-72.2852
2020-04-16,85,8,,Holy See,41.9029,12.4534
2020-04-16,85,426,,Honduras,15.2,-86.2419
2020-04-16,85,1652,,Hungary,47.1625,19.5033
2020-04-16,85,1739,,Iceland,64.9631,-19.0208
2020-04-16,85,13430,,India,21.0,78.0
2020-04-16,85,5516,,Indonesia,-0.7893,113.9213
2020-04-16,85,77995,,Iran,32.0,53.0
2020-04-16,85,1434,,Iraq,33.0,44.0
2020-04-16,85,13271,,Ireland,53.1424,-7.6921
2020-04-16,85,12758,,Israel,31.0,35.0
2020-04-16,85,168941,,Italy,43.0,12.0
2020-04-16,85,143,,Jamaica,18.1096,-77.2975
2020-04-16,85,8626,,Japan,36.0,138.0
2020-04-16,85,402,,Jordan,31.24,36.51
2020-04-16,85,1402,,Kazakhstan,48.0196,66.9237
2020-04-16,85,234,,Kenya,-0.0236,37.9062
2020-04-16,85,10613,,"Korea, South",36.0,128.0
2020-04-16,85,1524,,Kuwait,29.5,47.75
2020-04-16,85,466,,Kyrgyzstan,41.2044,74.7661
2020-04-16,85,675,,Latvia,56.8796,24.6032
2020-04-16,85,663,,Lebanon,33.8547,35.8623
2020-04-16,85,59,,Liberia,6.4281,-9.4295
2020-04-16,85,79,,Liechtenstein,47.14,9.55
2020-04-16,85,1128,,Lithuania,55.1694,23.8813
2020-04-16,85,3444,,Luxembourg,49.8153,6.1296
2020-04-16,85,111,,Madagascar,-18.7669,46.8691
2020-04-16,85,5182,,Malaysia,2.5,112.5
2020-04-16,85,25,,Maldives,3.2028,73.2207
2020-04-16,85,412,,Malta,35.9375,14.3754
2020-04-16,85,7,,Mauritania,21.0079,10.9408
2020-04-16,85,324,,Mauritius,-20.2,57.5
2020-04-16,85,6297,,Mexico,23.6345,-102.5528
2020-04-16,85,2154,,Moldova,47.4116,28.3699
2020-04-16,85,93,,Monaco,43.7333,7.4167
2020-04-16,85,31,,Mongolia,46.8625,103.8467
2020-04-16,85,303,,Montenegro,42.5,19.3
2020-04-16,85,2283,,Morocco,31.7917,-7.0926
2020-04-16,85,16,,Namibia,-22.9576,18.4904
2020-04-16,85,16,,Nepal,28.1667,84.25
2020-04-16,85,95,Aruba,Netherlands,12.5186,-70.0358
2020-04-16,85,14,Curacao,Netherlands,12.1696,-68.99
2020-04-16,85,57,Sint Maarten,Netherlands,18.0425,-63.0548
2020-04-16,85,29214,,Netherlands,52.1326,5.2913
2020-04-16,85,1401,,New Zealand,-40.9006,174.886
2020-04-16,85,9,,Nicaragua,12.8654,-85.2072
2020-04-16,85,584,,Niger,17.6078,8.0817
2020-04-16,85,442,,Nigeria,9.082,8.6753
2020-04-16,85,1081,,North Macedonia,41.6086,21.7453
2020-04-16,85,6896,,Norway,60.472,8.4689
2020-04-16,85,1019,,Oman,21.0,57.0
2020-04-16,85,6919,,Pakistan,30.3753,69.3451
2020-04-16,85,3751,,Panama,8.538,-80.7821
2020-04-16,85,7,,Papua New Guinea,-6.315,143.9555
2020-04-16,85,174,,Paraguay,-23.4425,-58.4438
2020-04-16,85,12491,,Peru,-9.19,-75.0152
2020-04-16,85,5660,,Philippines,13.0,122.0
2020-04-16,85,7918,,Poland,51.9194,19.1451
2020-04-16,85,18841,,Portugal,39.3999,-8.2245
2020-04-16,85,4103,,Qatar,25.3548,51.1839
2020-04-16,85,7707,,Romania,45.9432,24.9668
2020-04-16,85,27938,,Russia,60.0,90.0
2020-04-16,85,138,,Rwanda,-1.9403,29.8739
2020-04-16,85,15,,Saint Lucia,13.9094,-60.9789
2020-04-16,85,12,,Saint Vincent and the Grenadines,12.9843,-61.2872
2020-04-16,85,426,,San Marino,43.9424,12.4578
2020-04-16,85,6380,,Saudi Arabia,24.0,45.0
2020-04-16,85,335,,Senegal,14.4974,-14.4524
2020-04-16,85,5318,,Serbia,44.0165,21.0059
2020-04-16,85,11,,Seychelles,-4.6796,55.492
2020-04-16,85,4427,,Singapore,1.2833,103.8333
2020-04-16,85,977,,Slovakia,48.669,19.699
2020-04-16,85,1268,,Slovenia,46.1512,14.9955
2020-04-16,85,80,,Somalia,5.1521,46.1996
2020-04-16,85,2605,,South Africa,-30.5595,22.9375
2020-04-16,85,184948,,Spain,40.0,-4.0
2020-04-16,85,238,,Sri Lanka,7.0,81.0
2020-04-16,85,32,,Sudan,12.8628,30.2176
2020-04-16,85,10,,Suriname,3.9193,-56.0278
2020-04-16,85,12540,,Sweden,63.0,16.0
2020-04-16,85,26732,,Switzerland,46.8182,8.2275
2020-04-16,85,395,,Taiwan*,23.7,121.0
2020-04-16,85,94,,Tanzania,-6.369,34.8888
2020-04-16,85,2672,,Thailand,15.0,101.0
2020-04-16,85,81,,Togo,8.6195,0.8248
2020-04-16,85,114,,Trinidad and Tobago,10.6918,-61.2225
2020-04-16,85,822,,Tunisia,34.0,9.0
2020-04-16,85,74193,,Turkey,38.9637,35.2433
2020-04-16,85,55,,Uganda,1.0,32.0
2020-04-16,85,4161,,Ukraine,48.3794,31.1656
2020-04-16,85,5825,,United Arab Emirates,24.0,54.0
2020-04-16,85,81,Bermuda,United Kingdom,32.3078,-64.7505
2020-04-16,85,60,Cayman Islands,United Kingdom,19.3133,-81.2546
2020-04-16,85,457,Channel Islands,United Kingdom,49.3723,-2.3644
2020-04-16,85,131,Gibraltar,United Kingdom,36.1408,-5.3536
2020-04-16,85,284,Isle of Man,United Kingdom,54.2361,-4.5481
2020-04-16,85,11,Montserrat,United Kingdom,16.7425,-62.1874
2020-04-16,85,103093,,United Kingdom,55.3781,-3.4360000000000004
2020-04-16,85,502,,Uruguay,-32.5228,-55.7658
2020-04-16,85,667592,,US,37.0902,-95.7129
2020-04-16,85,1349,,Uzbekistan,41.3775,64.5853
2020-04-16,85,204,,Venezuela,6.4238,-66.5897
2020-04-16,85,268,,Vietnam,16.0,108.0
2020-04-16,85,48,,Zambia,-15.4167,28.2833
2020-04-16,85,23,,Zimbabwe,-20.0,30.0
2020-04-16,85,0,Diamond Princess,Canada,0.0,0.0
2020-04-16,85,16,,Dominica,15.415,-61.371
2020-04-16,85,14,,Grenada,12.1165,-61.679
2020-04-16,85,31,,Mozambique,-18.665695,35.529562
2020-04-16,85,33,,Syria,34.802075,38.99681500000001
2020-04-16,85,18,,Timor-Leste,-8.874217,125.727539
2020-04-16,85,18,,Belize,13.1939,-59.5432
2020-04-16,85,0,Recovered,Canada,0.0,0.0
2020-04-16,85,19,,Laos,19.85627,102.495496
2020-04-16,85,49,,Libya,26.3351,17.228331
2020-04-16,85,374,,West Bank and Gaza,31.9522,35.2332
2020-04-16,85,43,,Guinea-Bissau,11.8037,-15.1804
2020-04-16,85,171,,Mali,17.570692,-3.996166000000001
2020-04-16,85,14,,Saint Kitts and Nevis,17.357822,-62.782998
2020-04-16,85,5,Northwest Territories,Canada,64.8255,-124.8457
2020-04-16,85,8,Yukon,Canada,64.2823,-135.0
2020-04-16,85,449,,Kosovo,42.602636,20.902977
2020-04-16,85,85,,Burma,21.9162,95.956
2020-04-16,85,3,Anguilla,United Kingdom,18.2206,-63.0686
2020-04-16,85,3,British Virgin Islands,United Kingdom,18.4207,-64.64
2020-04-16,85,11,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979
2020-04-16,85,9,,MS Zaandam,0.0,0.0
2020-04-16,85,15,,Botswana,-22.3285,24.6849
2020-04-16,85,5,,Burundi,-3.3731,29.9189
2020-04-16,85,15,,Sierra Leone,8.460555000000001,-11.779889
2020-04-16,85,3,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
2020-04-16,85,16,,Malawi,-13.254307999999998,34.301525
2020-04-16,85,11,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
2020-04-16,85,1,Saint Pierre and Miquelon,France,46.8852,-56.3159
2020-04-16,85,4,,South Sudan,6.877000000000002,31.307
2020-04-16,85,6,,Western Sahara,24.2155,-12.8858
2020-04-16,85,4,,Sao Tome and Principe,0.18636,6.613081
2020-04-16,85,1,,Yemen,15.552727,48.516388
2020-04-16,85,0,,Comoros,-11.6455,43.3333
2020-04-16,85,0,,Tajikistan,38.861034000000004,71.276093
2020-04-17,86,906,,Afghanistan,33.0,65.0
2020-04-17,86,539,,Albania,41.1533,20.1683
2020-04-17,86,2418,,Algeria,28.0339,1.6596
2020-04-17,86,696,,Andorra,42.5063,1.5218
2020-04-17,86,19,,Angola,-11.2027,17.8739
2020-04-17,86,23,,Antigua and Barbuda,17.0608,-61.7964
2020-04-17,86,2669,,Argentina,-38.4161,-63.6167
2020-04-17,86,1201,,Armenia,40.0691,45.0382
2020-04-17,86,103,Australian Capital Territory,Australia,-35.4735,149.0124
2020-04-17,86,2926,New South Wales,Australia,-33.8688,151.2093
2020-04-17,86,28,Northern Territory,Australia,-12.4634,130.8456
2020-04-17,86,1007,Queensland,Australia,-28.0167,153.4
2020-04-17,86,435,South Australia,Australia,-34.9285,138.6007
2020-04-17,86,180,Tasmania,Australia,-41.4545,145.9707
2020-04-17,86,1302,Victoria,Australia,-37.8136,144.9631
2020-04-17,86,541,Western Australia,Australia,-31.9505,115.8605
2020-04-17,86,14595,,Austria,47.5162,14.5501
2020-04-17,86,1340,,Azerbaijan,40.1431,47.5769
2020-04-17,86,54,,Bahamas,25.0343,-77.3963
2020-04-17,86,1740,,Bahrain,26.0275,50.55
2020-04-17,86,1838,,Bangladesh,23.685,90.3563
2020-04-17,86,75,,Barbados,13.1939,-59.5432
2020-04-17,86,4779,,Belarus,53.7098,27.9534
2020-04-17,86,36138,,Belgium,50.8333,4.0
2020-04-17,86,35,,Benin,9.3077,2.3158
2020-04-17,86,5,,Bhutan,27.5142,90.4336
2020-04-17,86,465,,Bolivia,-16.2902,-63.5887
2020-04-17,86,1214,,Bosnia and Herzegovina,43.9159,17.6791
2020-04-17,86,33682,,Brazil,-14.235,-51.9253
2020-04-17,86,136,,Brunei,4.5353,114.7277
2020-04-17,86,846,,Bulgaria,42.7339,25.4858
2020-04-17,86,557,,Burkina Faso,12.2383,-1.5616
2020-04-17,86,56,,Cabo Verde,16.5388,-23.0418
2020-04-17,86,122,,Cambodia,11.55,104.9167
2020-04-17,86,996,,Cameroon,3.848,11.5021
2020-04-17,86,2397,Alberta,Canada,53.9333,-116.5765
2020-04-17,86,1575,British Columbia,Canada,49.2827,-123.1207
2020-04-17,86,13,Grand Princess,Canada,37.6489,-122.6655
2020-04-17,86,250,Manitoba,Canada,53.7609,-98.8139
2020-04-17,86,117,New Brunswick,Canada,46.5653,-66.4619
2020-04-17,86,256,Newfoundland and Labrador,Canada,53.1355,-57.6604
2020-04-17,86,606,Nova Scotia,Canada,44.682,-63.7443
2020-04-17,86,10456,Ontario,Canada,51.2538,-85.3232
2020-04-17,86,26,Prince Edward Island,Canada,46.5107,-63.4168
2020-04-17,86,16798,Quebec,Canada,52.9399,-73.5491
2020-04-17,86,307,Saskatchewan,Canada,52.9399,-106.4509
2020-04-17,86,12,,Central African Republic,6.6111,20.9394
2020-04-17,86,27,,Chad,15.4542,18.7322
2020-04-17,86,9252,,Chile,-35.6751,-71.543
2020-04-17,86,991,Anhui,China,31.8257,117.2264
2020-04-17,86,593,Beijing,China,40.1824,116.4142
2020-04-17,86,579,Chongqing,China,30.0572,107.874
2020-04-17,86,354,Fujian,China,26.0789,117.9874
2020-04-17,86,139,Gansu,China,37.8099,101.0583
2020-04-17,86,1577,Guangdong,China,23.3417,113.4244
2020-04-17,86,254,Guangxi,China,23.8298,108.7881
2020-04-17,86,146,Guizhou,China,26.8154,106.8748
2020-04-17,86,168,Hainan,China,19.1959,109.7453
2020-04-17,86,328,Hebei,China,39.549,116.1306
2020-04-17,86,872,Heilongjiang,China,47.862,127.7615
2020-04-17,86,1276,Henan,China,33.882,113.614
2020-04-17,86,1021,Hong Kong,China,22.3,114.2
2020-04-17,86,68128,Hubei,China,30.9756,112.2707
2020-04-17,86,1019,Hunan,China,27.6104,111.7088
2020-04-17,86,193,Inner Mongolia,China,44.0935,113.9448
2020-04-17,86,653,Jiangsu,China,32.9711,119.455
2020-04-17,86,937,Jiangxi,China,27.614,115.7221
2020-04-17,86,102,Jilin,China,43.6661,126.1923
2020-04-17,86,146,Liaoning,China,41.2956,122.6085
2020-04-17,86,45,Macau,China,22.1667,113.55
2020-04-17,86,75,Ningxia,China,37.2692,106.1655
2020-04-17,86,18,Qinghai,China,35.7452,95.9956
2020-04-17,86,256,Shaanxi,China,35.1917,108.8701
2020-04-17,86,787,Shandong,China,36.3427,118.1498
2020-04-17,86,628,Shanghai,China,31.202,121.4491
2020-04-17,86,197,Shanxi,China,37.5777,112.2922
